generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
350001,31038,NA,18296,4.74228e-05,-0.00202973,0.000200964,0
350001,30165,25294,2492.87,0.000992222,-4.228e-05,0.000440036,0
350001,31848,33789,3.01795,0.000422763,1.04072e-06,0.000374249,0
355001,28551,31848,0,0.000457944,0.193443,0.000123456,0
355001,28551,31912,30.8519,0.00108526,-2.35557e-05,0.00071982,0
355001,19499,28795,21.5541,0.000276709,1.51186e-05,0.000276662,0
355001,30165,25294,2091.44,0.000980543,-4.228e-05,0.000425789,0
355001,31848,33789,1.35771,0.000408061,1.04072e-06,0.00034561,0
360001,28551,31848,0,0.000138171,0.408834,0.000101844,0
360001,28551,31912,18.1885,0.000984827,-2.35557e-05,0.000647356,0
360001,19499,28795,21.6957,0.000207205,1.51186e-05,0.000234759,0
360001,30165,25294,2775.42,0.00099316,-4.228e-05,0.000439379,0
360001,31848,33789,1.35771,0.00038609,1.04072e-06,0.000349393,0
365001,28551,31848,0,8.16004e-05,0.266584,5.614e-05,0
365001,28551,31912,18.1885,0.00113652,-2.35557e-05,0.000778244,0
365001,19499,28795,21.6957,0.000141569,1.51186e-05,3.39766e-05,0
365001,34166,NA,29680.2,0.00156821,5.92828e-05,5.59495e-07,0
365001,32392,32275,26043.4,0.000236119,-3.20023e-05,0.00103226,0
365001,23559,NA,29528.2,0.000109791,-0.00360906,0.000478992,0
365001,30165,25294,2541.88,0.00099316,-4.228e-05,0.000432347,0
365001,31848,33789,7.72103,0.000441627,1.04072e-06,0.000399466,0
370001,28551,31848,0,0.0005156,0.176225,0.000366346,0
370001,28551,31912,18.1885,0.00110554,-2.35557e-05,0.000730221,0
370001,19499,28795,18.8812,0.000232782,1.51186e-05,0.000205146,0
370001,25010,31973,24924.3,0.000622004,4.4128e-05,0.000744481,0
370001,30165,25294,2673.12,0.000971173,-4.228e-05,0.000438342,0
370001,31848,33789,5.10494,0.000446961,1.04072e-06,0.000403094,0
375001,28551,31848,0,2.16802e-05,-0.0360391,0.000391395,0
375001,28551,31912,18.1885,0.00116879,-2.35557e-05,0.000787988,0
375001,19499,28795,18.4511,0.000161121,1.51186e-05,4.35715e-05,0
375001,30165,25294,2115.07,0.000992926,-4.228e-05,0.000423405,0
375001,31848,33789,5.10494,0.000430951,1.04072e-06,0.000359416,0
380001,28551,31848,0,0.000177314,0.440788,0.00011658,0
380001,28551,31912,19.0788,0.00115126,-2.35557e-05,0.000760178,0
380001,19499,28795,18.4511,0.000332592,1.51186e-05,0.000343472,0
380001,30165,25294,2030.77,0.000999379,-4.228e-05,0.000434617,0
380001,31848,33789,4.36116,0.000388979,1.04072e-06,0.000327958,0
