generation,N_shifts,eventRate
6225001,1,0.677909
6230001,1,1.86304
6235001,2,0.812292
6240001,0,0.0970701
6245001,1,1.25655
6250001,0,0.416976
6255001,2,1.71084
6260001,3,1.95633
6265001,2,0.291906
6270001,0,1.02844
6275001,1,0.539325
6280001,1,0.304829
6285001,1,1.25401
6290001,1,1.01985
6295001,4,1.23056
6300001,1,1.81335
6305001,3,7.70232
6310001,0,0.304543
6315001,1,0.785313
6320001,0,0.169368
6325001,0,0.0431124
6330001,4,1.11247
6335001,2,3.33161
6340001,0,0.247458
6345001,0,0.590638
6350001,1,2.45462
6355001,3,1.18844
6360001,2,1.84038
6365001,0,0.849225
