generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5500001,3,47.2017,-22267.7,0.393789,0.2041
5525001,3,46.019,-22263.4,1.18188,0.1894
5550001,3,46.0377,-22261.8,1.37235,0.209
5575001,3,45.5111,-22265.4,1.86947,0.1944
5600001,4,62.2122,-22263.1,0.109283,0.2068
5625001,3,47.5489,-22266,0.300236,0.1742
5650001,3,47.7625,-22272.8,0.855015,0.2141
5675001,3,46.7982,-22266,1.00305,0.1852
5700001,3,43.4213,-22259,3.35533,0.1929
5725001,3,45.2059,-22264.3,1.47195,0.1984
5750001,3,45.2178,-22262.5,1.64987,0.1907
5775001,3,46.4178,-22260.3,0.492624,0.1708
5800001,3,47.3965,-22260.9,0.291948,0.2005
5825001,3,47.0452,-22265.7,0.0966579,0.1864
5850001,3,46.3654,-22265.8,0.966366,0.1973
5875001,3,46.3391,-22264.3,0.74793,0.2282
5900001,3,45.9906,-22267.9,1.56259,0.1919
5925001,3,46.2449,-22259.4,0.881457,0.1718
5950001,3,45.9476,-22268.5,1.34566,0.2072
5975001,3,45.3529,-22264.6,1.71782,0.1844
6000001,3,46.9144,-22257.3,0.178327,0.1996
6025001,4,61.3119,-22263.9,0.792971,0.1818
6050001,5,78.2065,-22264.2,0.14759,0.1833
6075001,3,44.0104,-22264.2,2.95973,0.209
6100001,3,46.1847,-22260,0.570967,0.1766
6125001,3,46.2807,-22261.7,0.753696,0.1956
6150001,3,47.0029,-22264.4,0.274824,0.2114
6175001,3,46.5135,-22263.5,0.185293,0.1976
6200001,3,46.8616,-22262.7,0.310614,0.1985
6225001,4,60.1909,-22266.4,1.77922,0.2142
6250001,3,45.8775,-22262.3,1.55398,0.1923
6275001,3,46.8855,-22261.5,0.644882,0.1894
6300001,3,46.9402,-22272.3,1.05098,0.2116
6325001,3,46.0247,-22263.2,0.71441,0.1704
6350001,3,46.6477,-22260.1,0.327029,0.176
6375001,3,47.1886,-22261.7,0.101093,0.1762
6400001,3,47.8829,-22264.6,0.0584048,0.1867
6425001,3,45.8802,-22263.8,1.23348,0.1956
6450001,3,47.072,-22262.6,0.171675,0.1928
6475001,3,47.0984,-22264.9,0.0656341,0.1878
6500001,3,47.1114,-22260.6,0.18538,0.2032
6525001,3,46.7244,-22263.6,0.48439,0.1836
6550001,3,46.7445,-22258.1,0.654276,0.2037
6575001,3,46.6894,-22265.8,0.652772,0.1918
6600001,3,43.1901,-22258.1,3.62511,0.1924
6625001,3,46.1571,-22260.3,1.20166,0.2166
6650001,4,63.528,-22262.4,0.160281,0.2176
6675001,4,61.6083,-22261.4,0.661847,0.1868
6700001,3,46.5069,-22259.4,0.779385,0.1823
6725001,3,46.289,-22261.7,1.04611,0.1792
6750001,3,47.4051,-22263.4,0.0885651,0.2071
6775001,3,46.4125,-22259.8,0.648263,0.236
6800001,3,46.8235,-22260,0.382738,0.1908
6825001,3,44.2974,-22262.1,2.78801,0.1978
6850001,3,46.487,-22261.9,1.03743,0.195
6875001,4,62.0751,-22264.4,1.63332,0.1872
6900001,4,62.7611,-22261.1,0.311806,0.213
6925001,3,46.1169,-22263.7,0.793172,0.1642
6950001,3,45.8052,-22264.8,2.43024,0.196
6975001,3,47.4514,-22263.5,0.355859,0.219
7000001,5,79.1811,-22259.1,0.517423,0.1985
7025001,3,46.7857,-22262.3,0.622121,0.1866
7050001,3,46.985,-22263.5,0.222829,0.1837
7075001,3,42.985,-22270,4.02602,0.1754
7100001,3,46.4074,-22260.1,0.636334,0.227
7125001,3,45.884,-22265,0.75877,0.239
7150001,4,61.7607,-22260.1,0.494993,0.2014
7175001,3,46.4929,-22270.4,0.17724,0.1726
7200001,3,46.5512,-22261.2,0.048259,0.2055
7225001,3,46.5903,-22260.2,0.554785,0.2124
7250001,3,46.3962,-22260.7,0.41059,0.1829
7275001,3,47.1162,-22259.7,0.29133,0.1694
7300001,2,30.5167,-22288,1.04178,0.1876
7325001,3,45.7775,-22288.3,1.76131,0.2008
7350001,2,30.9993,-22286,0.750207,0.2038
7375001,2,31.0922,-22284.6,0.461861,0.1858
7400001,2,30.6998,-22290.3,0.611831,0.2009
7425001,3,43.8864,-22283,3.50794,0.2092
7450001,3,46.868,-22283.9,1.63318,0.1985
7475001,2,31.5269,-22283.1,0.12963,0.1908
7500001,3,46.3454,-22282.4,0.724355,0.2127
7525001,2,29.2164,-22281,2.02792,0.2232
7550001,2,31.2136,-22280.1,0.317347,0.2041
7575001,3,46.3822,-22263,1.32089,0.2982
7600001,6,92.1437,-22257.9,2.26823,0.2744
7625001,4,63.8856,-22258.9,0.282702,0.236
7650001,3,45.0996,-22265.6,2.50565,0.2465
7675001,3,47.1703,-22261.4,0.691001,0.2784
7700001,4,63.1991,-22255.1,0.282069,0.2558
7725001,4,63.6105,-22264.8,0.195781,0.2334
7750001,3,46.2806,-22266.5,1.32915,0.2154
7775001,4,58.9749,-22263.1,2.93801,0.2446
7800001,4,63.7026,-22272.6,0.192574,0.2155
7825001,3,46.424,-22266,1.08759,0.2148
7850001,3,46.4386,-22268.2,0.695886,0.2076
7875001,3,47.2606,-22261.7,0.0246899,0.2006
7900001,5,77.3766,-22268.1,2.07444,0.2065
