generation,N_shifts,eventRate
4805001,1,0.207246
4810001,0,0.0752933
4815001,2,0.584619
4820001,2,1.54588
4825001,0,0.975053
4830001,1,0.255971
4835001,0,1.48275
4840001,3,1.3159
4845001,0,0.177668
4850001,0,0.620422
4855001,0,0.441008
4860001,2,1.98353
4865001,0,0.0219664
4870001,0,0.0665826
4875001,2,3.36824
4880001,1,0.698549
4885001,1,0.58692
4890001,2,0.467331
4895001,0,0.656316
4900001,0,1.40783
4905001,0,1.37389
4910001,1,1.87749
4915001,1,0.0911326
4920001,1,0.629444
4925001,4,1.10177
4930001,0,0.271341
4935001,0,0.521948
4940001,0,0.858738
4945001,2,0.644815
4950001,0,1.18767
4955001,0,0.498511
4960001,1,3.19417
4965001,0,0.293796
4970001,0,0.236055
4975001,3,0.494356
4980001,0,2.57706
4985001,0,0.0203134
4990001,0,2.28023
4995001,0,0.572095
5000001,0,0.109738
5005001,0,0.621887
5010001,2,1.01562
5015001,0,0.0928742
5020001,0,0.824211
5025001,3,0.824909
5030001,1,1.51559
5035001,1,1.08702
5040001,1,2.4728
5045001,0,0.0539761
5050001,1,1.17254
5055001,1,1.47159
5060001,1,1.39672
5065001,0,0.213892
5070001,3,3.95533
5075001,1,0.220922
5080001,2,0.367047
5085001,5,1.47578
5090001,0,0.465767
5095001,4,3.02154
5100001,5,1.77404
5105001,2,1.7823
5110001,5,1.10226
5115001,0,1.11591
5120001,3,0.504303
5125001,2,0.87803
5130001,0,0.431844
5135001,0,0.0426179
5140001,1,0.303141
5145001,0,0.172922
5150001,0,0.589219
5155001,0,1.10366
5160001,3,0.484028
5165001,1,1.17542
5170001,2,2.72353
5175001,2,1.90715
5180001,0,0.656597
5185001,0,0.346162
5190001,0,0.594515
5195001,0,0.657409
5200001,0,0.174644
5205001,0,0.745266
5210001,0,0.260676
5215001,0,0.714653
5220001,1,2.60673
5225001,0,0.514001
5230001,1,1.50921
5235001,1,0.892652
5240001,0,1.22665
5245001,0,0.0429826
