generation,N_shifts,logPrior,logLik,eventRate,acceptRate
820001,4,73.9016,-7555.18,3.69692,0.347
825001,4,74.4005,-7551.49,1.15376,0.398
830001,5,96.4101,-7555.66,1.00874,0.378
835001,4,75.7889,-7556.54,5.63785,0.326
840001,3,53.6679,-7553.93,3.70743,0.361
845001,3,57.9115,-7552.17,1.12341,0.354
850001,3,59.9786,-7553.89,1.49437,0.377
855001,3,56.6725,-7559.4,1.02857,0.338
860001,4,76.5913,-7551.61,0.202185,0.349
865001,3,57.815,-7553.44,1.09879,0.368
870001,3,55.8607,-7557.03,0.253417,0.337
875001,4,78.7105,-7553.27,0.506913,0.426
880001,3,59.6823,-7556.28,0.535301,0.412
885001,4,75.4412,-7557.93,1.03352,0.407
890001,4,77.2958,-7559.82,1.43784,0.37
895001,3,60.903,-7556.68,0.263537,0.389
900001,4,80.4401,-7555.54,0.361191,0.381
905001,3,59.0947,-7557.05,0.856807,0.413
910001,5,94.0865,-7553.41,0.808422,0.419
915001,4,76.9128,-7551.22,1.65684,0.342
920001,4,79.2144,-7549.64,0.718568,0.369
925001,4,75.9472,-7556.32,2.26934,0.335
930001,3,58.3116,-7558.67,0.243951,0.346
935001,4,78.7389,-7552.74,0.254291,0.431
940001,3,60.2322,-7554.84,0.10424,0.354
945001,3,58.8227,-7556.52,0.790594,0.328
950001,4,80.961,-7557.2,0.736616,0.372
955001,4,78.7283,-7553.66,0.223831,0.431
960001,3,54.8817,-7558.7,3.2409,0.323
965001,3,58.0411,-7556.62,0.0186213,0.364
970001,3,61.1033,-7559.18,0.641085,0.419
975001,5,95.8907,-7560.48,1.99832,0.414
980001,3,58.9186,-7560.14,1.07827,0.349
985001,3,61.8382,-7555.82,1.20287,0.362
990001,3,62.2215,-7559.26,0.443202,0.38
995001,3,59.1167,-7554.65,0.513024,0.379
1000001,3,63.385,-7559.91,0.038084,0.361
1005001,4,80.096,-7556.82,0.03042,0.358
1010001,3,58.3284,-7560.63,0.207171,0.361
1015001,4,75.8317,-7555.72,0.219195,0.367
1020001,4,79.6525,-7554.42,0.222362,0.354
1025001,4,79.0859,-7557.05,0.922355,0.369
1030001,4,75.079,-7552.81,0.90156,0.397
1035001,3,57.8791,-7554.91,2.07638,0.382
1040001,4,77.6012,-7554.32,2.89252,0.447
1045001,3,60.3896,-7554.51,1.50523,0.384
1050001,3,58.2241,-7557.48,2.03681,0.357
1055001,4,77.5771,-7552.14,2.50754,0.368
1060001,4,76.682,-7547.74,0.787188,0.362
1065001,4,75.2831,-7550.99,1.36236,0.381
1070001,4,76.6959,-7547.31,0.0560235,0.361
1075001,4,77.1345,-7548.69,1.34407,0.396
1080001,4,78.2835,-7551.15,0.000364271,0.417
1085001,5,94.7755,-7555.39,0.499572,0.46
1090001,5,100.799,-7557.66,1.57059,0.457
1095001,3,58.5239,-7555.44,0.586124,0.349
1100001,5,94.2452,-7554.42,2.19191,0.418
1105001,4,78.4748,-7554.92,1.3878,0.44
1110001,3,60.4831,-7556.31,0.00181267,0.387
1115001,4,78.4094,-7553.92,1.18716,0.396
1120001,4,81.2779,-7557.24,0.12993,0.393
1125001,4,78.9517,-7557.04,0.674429,0.441
1130001,3,58.9141,-7554.42,0.880312,0.37
1135001,3,62.331,-7555.42,0.363114,0.405
1140001,3,60.9925,-7554.11,0.403776,0.385
1145001,4,79.9548,-7551.88,2.20269,0.395
1150001,3,62.6131,-7559.05,0.232923,0.375
1155001,3,59.1983,-7554.09,0.0702778,0.352
1160001,4,77.3961,-7554.45,0.0990354,0.393
1165001,5,94.3182,-7547.26,2.12958,0.41
1170001,3,59.8045,-7555.27,0.84003,0.344
1175001,4,74.5131,-7558.85,1.42854,0.375
1180001,3,55.9916,-7556.2,3.03705,0.368
1185001,3,59.4631,-7557.56,0.4469,0.372
1190001,4,76.3645,-7557.56,0.411562,0.417
1195001,3,58.0557,-7558.12,2.13565,0.366
1200001,3,55.8735,-7556.81,3.49234,0.346
1205001,5,94.5042,-7549.5,0.586557,0.419
1210001,3,59.6104,-7555.5,0.168636,0.346
1215001,4,78.9795,-7555.77,0.354161,0.4
1220001,3,57.9269,-7552.99,0.178805,0.354
1225001,4,78.4093,-7547.67,0.115639,0.386
1230001,5,91.6515,-7544.03,0.863158,0.408
1235001,3,60.6874,-7554.53,1.80414,0.358
1240001,3,56.8659,-7557.38,0.764901,0.329
1245001,3,57.6455,-7550.68,0.0701035,0.367
1250001,3,56.5527,-7550.41,0.651195,0.355
1255001,4,78.5952,-7556.25,1.58083,0.434
1260001,3,47.9159,-7555.99,1.59452,0.358
1265001,5,96.949,-7557.83,0.856788,0.413
1270001,3,60.5941,-7554.53,1.26417,0.346
1275001,3,59.5122,-7554.16,0.42437,0.395
1280001,3,59.809,-7553.37,2.64916,0.338
1285001,3,60.6601,-7556.98,0.56468,0.439
1290001,3,61.7837,-7555.95,0.195013,0.33
1295001,5,97.8416,-7559.6,0.0896296,0.462
1300001,3,60.3111,-7554.22,0.30185,0.35
1305001,3,62.8027,-7554.27,0.192467,0.394
1310001,6,110.158,-7552.1,0.433812,0.452
1315001,7,133.706,-7543.96,0.546508,0.41
1320001,5,90.967,-7548.54,4.88815,0.397
1325001,4,77.3777,-7549.26,0.0384333,0.414
1330001,5,92.4661,-7555.25,1.9268,0.388
1335001,4,76.8324,-7550.81,1.08844,0.377
1340001,5,89.7317,-7551.02,0.977012,0.431
1345001,4,80.923,-7552.02,0.927797,0.359
1350001,3,60.5551,-7556.93,0.753348,0.356
1355001,3,60.7924,-7555.16,1.68532,0.376
1360001,4,79.9804,-7552.56,0.421451,0.386
1365001,3,57.4639,-7552.78,3.08745,0.371
1370001,4,78.5661,-7548.31,0.666937,0.404
1375001,3,57.0736,-7555.44,4.25633,0.361
1380001,3,59.898,-7552.45,0.222149,0.338
1385001,3,61.3823,-7554.52,0.611939,0.4
1390001,3,61.0852,-7553.8,0.842415,0.368
1395001,4,75.0161,-7550.61,0.585015,0.404
1400001,3,59.792,-7554.62,1.37397,0.372
1405001,4,77.2818,-7552.77,3.80275,0.425
1410001,4,81.4767,-7555.34,0.0138447,0.413
