generation,N_shifts,logPrior,logLik,eventRate,acceptRate
955001,445,5976.75,-28499.8,0.0745035,0.3246
960001,445,5974.62,-28498.3,1.56267,0.3372
965001,446,5987.55,-28514.1,0.767055,0.3332
970001,446,5983.41,-28500.2,0.326752,0.3272
975001,446,5980.13,-28490.6,2.43979,0.3476
980001,445,5967.66,-28510.6,0.119075,0.3432
985001,445,5966.1,-28503.6,0.610679,0.334
990001,444,5950.1,-28530.2,4.56139,0.331
995001,443,5950.94,-28491.1,0.649206,0.3368
1000001,443,5960.32,-28497.3,0.173485,0.3294
1005001,443,5971.54,-28487.8,0.0760957,0.3336
1010001,443,5981.44,-28493.2,0.10714,0.3298
1015001,443,5974.58,-28466.2,0.0757436,0.3302
1020001,443,5970.18,-28440.2,0.177721,0.324
1025001,442,5962.2,-28455.9,0.985683,0.3296
1030001,442,5965.1,-28417.8,0.00149644,0.3296
1035001,442,5964.24,-28430.1,0.0793458,0.3162
1040001,441,5953.73,-28425.9,2.62214,0.324
1045001,441,5950.38,-28436.3,0.359585,0.3366
1050001,440,5951.1,-28479.4,0.0319085,0.343
1055001,440,5950.6,-28469.3,1.61687,0.3478
1060001,441,5945.19,-28408.3,0.43798,0.3314
1065001,442,5962.21,-28346.6,1.0939,0.3316
1070001,442,5975.09,-28305.7,0.515043,0.331
1075001,441,5969.12,-28302.7,1.36456,0.3276
1080001,441,5969.56,-28291.2,0.566436,0.3294
1085001,441,5978.39,-28329.8,0.111258,0.3224
1090001,442,5995.37,-28277.9,0.253681,0.3296
1095001,442,5987.43,-28280.1,0.784245,0.3378
1100001,442,5993.35,-28268.2,1.12138,0.3404
1105001,439,5964.13,-28290.3,0.330645,0.3356
1110001,439,5959.56,-28266.3,1.97141,0.3296
1115001,439,5953.54,-28305.9,0.0298415,0.332
1120001,438,5939.92,-28284.2,0.756825,0.3186
1125001,436,5905.39,-28263.3,0.43036,0.3338
1130001,436,5903.97,-28288.4,0.913999,0.3322
1135001,436,5914.22,-28274.7,1.4859,0.3472
1140001,435,5891.84,-28288.7,1.38525,0.3418
1145001,433,5875.67,-28254.2,1.17797,0.3308
1150001,433,5879.3,-28259.8,0.133881,0.3402
1155001,433,5893.34,-28267.4,0.179499,0.3458
1160001,431,5870.06,-28243.4,1.0274,0.3464
1165001,432,5879.04,-28243.4,0.12689,0.329
1170001,431,5850.74,-28244,4.0455,0.336
1175001,431,5848.6,-28235.6,2.39857,0.3516
1180001,431,5864.54,-28214.1,1.80093,0.3264
1185001,431,5856.24,-28233,0.0716682,0.3342
1190001,431,5853.17,-28207.1,1.02502,0.3294
1195001,431,5854.98,-28202.5,0.903415,0.347
1200001,431,5853.58,-28215.8,1.86823,0.3412
1205001,433,5887.14,-28162.1,0.312058,0.3414
1210001,432,5869.93,-28139.6,1.8663,0.3382
1215001,432,5872.75,-28082.4,0.690588,0.3308
1220001,433,5888.07,-28127.2,0.962392,0.3378
1225001,433,5884.74,-28108.2,1.35279,0.3466
1230001,433,5873.68,-28112.1,1.7688,0.3346
1235001,432,5845.99,-28104.4,0.365132,0.348
1240001,433,5877.9,-28104.9,0.0384441,0.3354
1245001,433,5868.67,-28127.7,1.19537,0.3344
1250001,433,5888.62,-28067.3,1.88972,0.3384
1255001,434,5889.38,-28077.3,0.0148395,0.347
1260001,431,5841.06,-28055.6,0.55667,0.3546
1265001,428,5799.31,-28087.5,0.445619,0.3344
1270001,428,5813.37,-28062.3,0.961119,0.3506
1275001,428,5809.36,-28062.6,0.1928,0.3406
1280001,428,5810.29,-28046.3,0.18586,0.3482
1285001,427,5797.98,-28026.2,0.196752,0.3464
1290001,425,5776.82,-28060.1,0.149178,0.3398
1295001,424,5745.11,-28039.3,0.212822,0.3532
1300001,420,5683.56,-28035.5,1.89032,0.3364
1305001,421,5704.94,-27970.1,0.00323541,0.3434
1310001,422,5724.92,-27943.6,0.0207117,0.3392
1315001,422,5724.92,-27933.1,0.184536,0.35
1320001,423,5747.48,-27893.7,3.05221,0.3388
1325001,422,5728.09,-27931.1,0.981659,0.3312
1330001,422,5729.28,-27932.3,0.917687,0.344
1335001,422,5734.17,-27919.1,0.51309,0.3426
1340001,422,5725.83,-27915,1.34448,0.3412
1345001,421,5702.54,-27869.4,0.769633,0.3328
1350001,420,5690.55,-27917.6,0.00504233,0.342
1355001,420,5687.28,-27886.5,0.294339,0.3322
1360001,419,5654.71,-27862.8,5.08554,0.3266
1365001,419,5637.92,-27899.6,0.775287,0.3476
1370001,419,5642.96,-27887.9,3.08922,0.3424
1375001,418,5635.72,-27889,3.546,0.344
1380001,418,5629.47,-27885.5,0.449633,0.3358
1385001,418,5640.52,-27870.5,3.93792,0.3276
1390001,418,5646.01,-27850.7,1.52743,0.3304
1395001,418,5637.36,-27866.7,1.68871,0.3404
1400001,417,5624.89,-27856.6,1.31865,0.3308
1405001,417,5626.86,-27826.5,0.979709,0.3222
1410001,417,5629.87,-27865.1,0.940417,0.3298
1415001,417,5631.14,-27862.3,0.101497,0.328
1420001,417,5627.4,-27882.8,0.393145,0.3338
1425001,413,5569.51,-27893.7,0.196912,0.334
1430001,413,5582.48,-27910.1,0.252545,0.3248
1435001,413,5577.33,-27895.4,0.529303,0.3508
1440001,413,5585.52,-27875.8,0.362471,0.3494
1445001,413,5570.68,-27893.9,0.854248,0.3312
1450001,413,5584.1,-27861.8,0.0167887,0.3302
1455001,413,5573.38,-27851.1,0.781273,0.3344
1460001,412,5560.79,-27881.5,2.30554,0.3308
1465001,412,5561.01,-27852,3.0506,0.3314
1470001,412,5564.73,-27844.7,1.54908,0.3258
1475001,412,5572.01,-27819.7,1.80735,0.324
1480001,410,5534.16,-27847.6,0.0938827,0.3172
1485001,409,5509.71,-27846.5,0.394505,0.3366
1490001,409,5502.87,-27796.5,1.84949,0.3334
1495001,408,5488.43,-27812.6,1.10423,0.3226
1500001,408,5502.77,-27830.4,1.34208,0.3326
1505001,408,5498.09,-27796.7,0.0593784,0.3452
1510001,408,5503.92,-27793.7,0.273818,0.3312
1515001,408,5514.74,-27754.3,1.0137,0.3376
1520001,408,5520.79,-27764.7,0.665953,0.3322
1525001,407,5513.91,-27789.2,0.884805,0.3262
1530001,407,5507.61,-27785.8,1.52247,0.3268
1535001,407,5527.65,-27784.6,1.75038,0.3386
1540001,406,5505.16,-27786.1,3.22171,0.3336
1545001,407,5512.85,-27805.1,0.162425,0.3386
1550001,406,5499.74,-27797.9,0.0530429,0.3254
1555001,407,5519,-27778.6,0.584879,0.3332
1560001,407,5502.44,-27796.7,0.0347806,0.3344
1565001,406,5486.08,-27774.8,0.424786,0.3308
1570001,406,5484.02,-27754.8,0.21304,0.3238
1575001,406,5486.4,-27787.9,0.710648,0.3202
1580001,406,5480.86,-27782.9,3.32608,0.3382
1585001,405,5455.37,-27781.6,4.07723,0.323
1590001,405,5472.4,-27800.2,0.219829,0.3264
1595001,405,5459.94,-27785.5,1.86005,0.339
1600001,405,5460.13,-27791.5,2.19545,0.3358
1605001,405,5457.03,-27758.1,3.45833,0.3266
1610001,405,5464.87,-27727.7,0.731116,0.3368
1615001,404,5470.68,-27744.3,1.32954,0.3426
1620001,404,5480.28,-27771.3,1.05052,0.3326
1625001,404,5490.66,-27756.8,0.44198,0.3342
1630001,404,5498.25,-27758.6,0.818797,0.3398
1635001,405,5535.91,-27773.6,2.29613,0.3276
1640001,405,5524.99,-27773.7,1.7041,0.3264
1645001,404,5485.33,-27761.6,0.605655,0.3274
1650001,402,5462.4,-27751.4,1.11663,0.3398
1655001,402,5457.28,-27761.6,0.584917,0.3344
1660001,402,5458.62,-27775.6,0.963248,0.3336
1665001,403,5467.32,-27753.2,0.128255,0.328
1670001,403,5459.14,-27736.5,0.271755,0.3298
1675001,403,5453.81,-27747.5,0.306846,0.3458
1680001,403,5453.99,-27751.6,2.23245,0.3368
1685001,402,5451.94,-27750.6,1.64671,0.3236
1690001,403,5467.86,-27746.8,0.0368786,0.324
1695001,403,5467.21,-27805.5,0.113092,0.332
1700001,404,5477.31,-27777,0.0974505,0.3216
1705001,403,5449.58,-27709.2,0.71625,0.3474
1710001,403,5457.9,-27696.8,0.805236,0.3338
1715001,403,5464.19,-27709.6,0.356856,0.3446
1720001,402,5443.17,-27664.4,1.86657,0.3392
1725001,403,5450.24,-27646.7,0.743141,0.3372
1730001,402,5444.21,-27653,0.0330898,0.3338
1735001,402,5449.6,-27662.7,1.74636,0.3346
1740001,402,5461.43,-27664.4,2.47267,0.3342
1745001,402,5461.56,-27651.8,0.106968,0.334
1750001,401,5439.12,-27646.3,0.369151,0.3316
1755001,399,5405.09,-27649.1,0.669758,0.3296
1760001,399,5396.61,-27640.6,0.928601,0.3418
1765001,399,5401.82,-27670.7,0.117915,0.339
1770001,399,5390.85,-27645.3,0.400802,0.3326
1775001,399,5406.08,-27628.8,1.09383,0.3474
1780001,399,5419.17,-27565.4,2.61909,0.3278
1785001,395,5366.85,-27564,2.12709,0.3188
1790001,395,5364.37,-27508.1,0.160913,0.336
1795001,395,5358.12,-27499.1,0.669359,0.341
1800001,395,5362.7,-27512,1.57394,0.3376
1805001,395,5360.87,-27508.3,0.784987,0.3328
1810001,395,5358.53,-27527.5,2.06268,0.3248
1815001,394,5327.15,-27489.9,2.62229,0.323
1820001,393,5328.07,-27526.6,0.0964608,0.3452
1825001,393,5326.74,-27515,0.588307,0.3376
1830001,392,5318.55,-27522,4.3925,0.341
1835001,391,5309.14,-27500.5,1.67862,0.333
1840001,390,5299.83,-27506.2,0.667485,0.3314
1845001,390,5290.66,-27517.1,0.629285,0.3254
1850001,390,5305.12,-27532.8,1.71993,0.3276
1855001,390,5302.66,-27477.4,0.971108,0.341
1860001,391,5334.78,-27492.8,1.28038,0.3372
1865001,391,5339.37,-27476.4,0.317056,0.332
